Situação;NUP;Tipo;Registrado Por;Possui Denúncia de Descumprim.;Assunto;Subassunto;Tag;Canal de Entrada;Data;Data de Abertura;Prazo de Resposta;Data de Encaminhamento por outro Órgão;Qtde. Total de Encaminhamento(s) por outro Órgão;Esfera;Serviço Federal;"Serviço Não Federal
";Outro Serviço;Órgão Destinatário;Órgão de Interesse;Uf do Local do Fato;Município do Local do Fato;"Data da 1ª Resp.
Interm.";"Data 
Resp. Concl.";Área Responsável Resp. Concl.;Área Responsável 2;Campos Adicionais
Concluída;25072033721202540;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Autorização de Funcionamento de Empresas - Morosidade;;Internet;04/07/2025;04/07/2025;05/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SC;Penha;;14/07/2025;PAFPS;;
Concluída;25072033729202514;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;Internet;04/07/2025;04/07/2025;05/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;16/07/2025;CFMED;;
Concluída;25072033735202563;Reclamação;;Não;Defesa e vigilância sanitária;Medicamento - Desabastecimento;;E-mail;04/07/2025;04/07/2025;05/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;07/07/2025;CFMED;;
Concluída;25072033739202541;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Medicamento - Irregularidades;;Internet;04/07/2025;04/07/2025;05/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;05/08/2025;COAFE;;
Prorrogada;25072033744202554;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Medicamento - Reação adversa;;Internet;04/07/2025;04/07/2025;04/09/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;São Caetano do Sul;;;COAFE;;
Concluída;25072033746202543;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Outros;;Internet;04/07/2025;04/07/2025;05/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RJ;Rio de Janeiro;;31/07/2025;CFMED;GIMED;
Concluída;25072033747202598;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Importação - Remessa expressa e postal;;Internet;04/07/2025;04/07/2025;;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;21/07/2025;CFMED;GIMED;
Concluída;25072033754202590;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;Internet;04/07/2025;04/07/2025;05/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;05/08/2025;GEMAT;GQUIP;
Concluída;25072033766202514;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;Internet;04/07/2025;04/07/2025;05/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;São Paulo;;14/07/2025;GEMAT;GQUIP;
Concluída;25072033768202511;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Outros;;Internet;04/07/2025;04/07/2025;05/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;MG;Pouso Alegre;;21/07/2025;CFMED;;
Concluída;25072033771202527;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Cosméticos - Irregularidades;;Internet;04/07/2025;04/07/2025;05/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SC;Pedras Grandes;;21/07/2025;CFMED;;
Concluída;25072033772202571;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Produtos para saúde - Outros;;Internet;04/07/2025;04/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;08/07/2025;GPCON;;
Concluída;25072033793202597;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;Internet;04/07/2025;04/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;São Paulo;;15/07/2025;GPCON;;
Concluída;25072033800202551;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Serviços de saúde - Fiscalização de hospital/clínica médica;;Internet;04/07/2025;04/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SC;Gaspar;;17/07/2025;CCOSM;COISC;
Concluída;25072033868202530;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;;;Internet;05/07/2025;05/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;BA;Salvador;;07/07/2025;CCOSM;COISC;
Arquivada;25072033873202542;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;;;Internet;05/07/2025;05/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;São Paulo;;;GFARM;;
Arquivada;25072033874202597;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;;;Internet;05/07/2025;05/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;Suzano;;;GFARM;;
Arquivada;25072033875202531;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;;;Internet;05/07/2025;05/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;Ribeirão Pires;;;COVIG;;
Arquivada;25072033876202586;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;;;Internet;05/07/2025;05/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;Ferraz de Vasconcelos;;;COVIG;;
Concluída;25072033878202575;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Serviços de saúde - Fiscalização de hospital/clínica médica;;Internet;05/07/2025;05/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;Ilha Comprida;;17/07/2025;CCOSM;;
Concluída;25072033882202533;Solicitação;Cidadão;Não;Certidões e Declarações;CIVP - Solicitação;;Internet;05/07/2025;05/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RS;Santa Cruz do Sul;;08/07/2025;CCOSM;;
Concluída;25072033883202588;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Medicamento - Outros;;Internet;05/07/2025;05/07/2025;10/09/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RJ;Rio de Janeiro;;14/08/2025;PAFRE;;
Concluída;25072033887202566;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Importação - Remessa expressa e postal;;Internet;05/07/2025;05/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;Valinhos;;08/07/2025;PAFRE;;
Arquivada;25072033890202580;Reclamação;Cidadão;Não;Atendimento;;;Internet;05/07/2025;05/07/2025;;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RN;Natal;;;CFMED;;
Concluída;25072033893202513;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;Internet;05/07/2025;05/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;PE;Recife;;16/07/2025;CFMED;;
Concluída;25072033896202557;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Medicamento - Desabastecimento;;Internet;05/07/2025;05/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;MG;Belo Horizonte;;07/07/2025;COSAN;GEMAT;
Concluída;25072033900202587;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Serviços de saúde - Fiscalização de hospital/clínica médica;;Internet;05/07/2025;05/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;17/07/2025;COSAN;GEMAT;
Concluída;25072033901202521;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Cosméticos - Irregularidades;;Internet;05/07/2025;05/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;MG;Belo Horizonte;;22/07/2025;CFMED;;
Concluída;25072033951202517;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Serviços de saúde - Fiscalização de hospital/clínica médica;;Internet;06/07/2025;06/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RJ;Niterói;;18/07/2025;CFMED;;
Concluída;25072033955202597;Solicitação;Cidadão;Não;Certidões e Declarações;CIVP - Solicitação;;Internet;06/07/2025;06/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;08/07/2025;COVIG;;
Concluída;25072033958202521;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Outros;;Internet;06/07/2025;06/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RJ;Rio de Janeiro;;14/07/2025;COVIG;;
Concluída;25072033965202522;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Medicamento - Irregularidades;;Internet;06/07/2025;06/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;MG;Timóteo;;31/07/2025;COVIG;;
Concluída;25072033966202577;Solicitação;Cidadão;Não;Certidões e Declarações;CIVP - Dificuldade de obtenção;;Internet;06/07/2025;06/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RO;Vilhena;;08/07/2025;COVIG;;
Concluída;18800280035202529;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Outros;;Internet;07/07/2025;07/07/2025;07/08/2025;08/07/2025;1;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;São Paulo;;25/07/2025;PAFRE;;
Arquivada;25072033972202524;Comunicação;Anônimo;Não;Atendimento;;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;;PAFRE;;
Concluída;25072033973202579;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;PE;Recife;;08/07/2025;CCOSM;;
Concluída;25072033976202511;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Produtos para saúde - Outros;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;14/07/2025;CCOSM;;
Concluída;25072033977202557;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Cosméticos - Outros;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;São Paulo;;24/07/2025;CFMED;;
Concluída;25072033979202546;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;MG;Papagaios;;14/07/2025;CFMED;;
Concluída;25072033981202515;Solicitação;Cidadão;Não;Certidões e Declarações;CIVP - Solicitação;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RS;Porto Alegre;;14/07/2025;COALI;;
Concluída;25072033982202560;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;São Paulo;;15/07/2025;COALI;;
Concluída;25072033983202512;Sugestão;Cidadão;Não;Defesa e vigilância sanitária;Outros;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;10/07/2025;COALI;;
Concluída;25072033985202501;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Importação - Remessa expressa e postal;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;07/07/2025;COALI;;
Concluída;25072034004202535;Solicitação;;Não;Defesa e vigilância sanitária;Outros;;E-mail;07/07/2025;07/07/2025;05/09/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;11/08/2025;GRECS;;
Concluída;25072034010202592;Reclamação;;Não;Defesa e vigilância sanitária;;;E-mail;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;07/07/2025;GRECS;;
Arquivada;25072034014202571;Solicitação;;Não;Defesa e vigilância sanitária;Importação - Remessa expressa e postal;;E-mail;07/07/2025;07/07/2025;;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;;CFMED;;
Concluída;25072034017202512;Reclamação;Cidadão;Não;Atendimento;Morosidade;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;São Paulo;;16/07/2025;CFMED;;
Concluída;25072034019202501;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Outros;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;DF;Brasília;;28/07/2025;PAFRE;;
Concluída;25072034021202572;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Medicamento - Irregularidades;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;31/07/2025;PAFRE;;
Concluída;25072034022202517;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;15/07/2025;CCTAB;CCTAB;
Concluída;25072034024202514;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Alimentos - Irregularidades;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;PI;Campo Maior;;21/07/2025;CCTAB;CCTAB;
Concluída;25072034029202539;Denúncia;;Não;Defesa e vigilância sanitária;Outros;;E-mail;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;08/07/2025;CCOSM;;
Concluída;25072034037202585;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Produtos para saúde - Outros;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;DF;Brasília;;16/07/2025;CCOSM;;
Concluída;25072034051202589;Solicitação;Cidadão;Não;Certidões e Declarações;CIVP - Outros;;Internet;07/07/2025;07/07/2025;06/08/2025;07/07/2025;1;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;08/07/2025;CCOSM;;
Arquivada;25072034056202510;Comunicação;Anônimo;Não;Corrupção;;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;;PAFRE;;
Concluída;25072034060202570;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Outros;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;PR;Curitiba;;01/08/2025;CDMED ;;
Concluída;25072034062202569;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Medicamento - Irregularidades;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SC;Florianópolis;;01/08/2025;GGPES;;
Arquivada;25072034063202511;Denúncia;;Não;Defesa e vigilância sanitária;Cosméticos - Irregularidades;;E-mail;07/07/2025;07/07/2025;;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;;COVIG;;
Arquivada;25072034073202549;Comunicação;Anônimo;Não;Redes Sociais;;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;;COFAR;;
Arquivada;25072034076202582;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SE;Aracaju;;;OUVID;;
Arquivada;25072034078202571;Comunicação;Anônimo;Não;Redes Sociais;;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SE;Aracaju;;;CCOSM;;
Arquivada;25072034083202584;Comunicação;Anônimo;Não;Agente Público;;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SE;Aracaju;;;CCOSM;;
Arquivada;25072034084202529;Comunicação;Anônimo;Não;;;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SE;Aracaju;;;CCOSM;;
Concluída;25072034085202573;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Medicamento - Irregularidades;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RS;Panambi;;31/07/2025;COVIG;;
Arquivada;25072034090202586;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SE;Aracaju;;;CFMED;;
Arquivada;25072034091202521;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SE;Aracaju;;;GCPAF;PAFPS;
Arquivada;25072034092202575;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SE;Aracaju;;;CGTAI;CGTAI;
Arquivada;25072034096202553;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SE;Aracaju;;;COCER;;
Concluída;25072034097202506;Solicitação;Cidadão;Não;Certidões e Declarações;CIVP - Solicitação;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;Itatiba;;07/07/2025;OUVID;;
Concluída;25072034098202542;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Outros;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;RS;Panambi;;05/08/2025;GGTIN;;
Arquivada;25072034099202597;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SE;Aracaju;;;COAFE;;
Concluída;25072034114202505;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Serviços de interesse à saúde;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;16/07/2025;CDMED ;;
Concluída;25072034115202541;Denúncia;Cidadão;Não;Defesa e vigilância sanitária;Serviços de saúde - Fiscalização de hospital/clínica médica;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;São Paulo;;18/07/2025;GPCON;;
Concluída;25072034131202534;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Medicamento - Outros;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;São Paulo;;06/08/2025;COPEC;GCPAF;
Concluída;25072034132202589;Reclamação;Cidadão;Não;Defesa e vigilância sanitária;Outros;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;PR;Curitiba;;16/07/2025;COISC;;
Concluída;25072034136202567;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Medicamento - Outros;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;GO;Aparecida de Goiânia;;11/07/2025;GEMAT;;
Concluída;25072034152202550;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Produtos para saúde - Outros;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;ES;Serra;;06/08/2025;GRECS;;
Concluída;25072034153202502;Solicitação;Cidadão;Não;Defesa e vigilância sanitária;Produtos para saúde - Outros;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;;;;05/08/2025;GGCIP;OUVID;
Concluída;25072034155202593;Comunicação;Anônimo;Não;Defesa e vigilância sanitária;Medicamento - Irregularidades;;Internet;07/07/2025;07/07/2025;06/08/2025;;0;Federal;;;;ANVISA – Agência Nacional de Vigilância Sanitária;;SP;Paulínia;;05/08/2025;PAFRE;;
